size_bytes,price,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,cont_rating,prime_genre,sup_devices.num,ipadSc_urls.num,lang.num,vpp_lic
148612096,0.0,7002,4,8.0,5.0,0,0,40,5,1,1
76815360,0.0,0,0,0.0,0.0,0,3,38,0,2,1
64863232,0.0,3823,451,8.0,4.5,0,1,38,5,2,1
187797504,0.0,205,6,7.0,3.5,1,0,37,5,1,1
87000064,0.0,2477,467,8.0,5.0,0,4,37,0,1,1
342845440,0.0,197,5,8.0,5.0,0,4,37,5,1,1
1218220032,4.99,848,203,7.0,4.0,1,0,37,5,11,1
25945088,29.99,1439,21,8.0,4.5,0,4,24,5,2,1
557006848,3.99,44,22,6.0,3.5,0,2,24,5,1,1
256203776,0.0,24935,265,6.0,3.5,2,0,37,5,29,1
30035968,0.0,0,0,0.0,0.0,0,4,40,0,7,1
51179520,7.99,970,89,9.0,5.0,3,0,24,5,8,1
1486648320,14.99,53,0,6.0,0.0,2,0,37,5,1,1
14583808,2.99,859,52,7.0,3.0,0,4,13,0,1,1
1274243072,0.99,197,14,9.0,5.0,0,0,40,5,4,1
18195456,3.99,5,1,6.0,3.0,0,4,38,1,12,1
116490240,0.99,293,293,8.0,4.5,1,0,43,5,1,1
155367424,0.0,0,0,0.0,0.0,2,0,38,0,1,1
132298752,1.99,32,0,4.0,0.0,0,3,37,5,22,1
462231552,0.0,128,0,6.0,0.0,0,0,37,0,1,1
30325760,9.99,6165,25,8.0,4.0,0,4,37,5,15,1
79798272,4.99,11,7,9.0,5.0,1,0,37,4,1,1
463391744,2.99,96,11,6.0,4.0,0,2,38,5,58,1
298121216,0.0,335,21,7.0,4.0,0,2,38,5,58,1
119236608,0.0,28560,125,8.0,4.5,0,1,37,5,34,1
248512512,0.99,514,84,6.0,4.0,2,0,43,5,1,1
20318208,2.99,255,12,3.0,1.5,2,4,37,1,1,1
173531136,1.99,208,79,7.0,4.0,0,0,40,5,1,1
74878976,2.99,93,53,7.0,4.0,0,0,38,5,0,1
74791936,0.0,1200,32,8.0,4.5,0,0,38,4,1,1
36184064,0.0,415,72,8.0,4.5,0,3,38,0,26,1
2943549440,12.99,0,0,0.0,0.0,3,0,40,1,1,1
52418560,2.99,602,70,6.0,4.0,3,3,40,5,54,1
148629504,0.0,35711,249,8.0,4.5,0,0,37,5,12,1
102812672,0.0,24547,2262,7.0,4.0,1,0,37,5,11,1
38311936,6.99,151,28,7.0,4.5,2,4,37,1,1,1
79904768,0.0,4035,401,7.0,4.0,2,0,40,5,1,1
102524928,0.99,94,10,6.0,3.5,0,0,38,0,1,1
54180864,0.0,1865,31,8.0,4.0,0,0,37,5,1,1
98822144,0.0,198,1,8.0,3.0,2,0,38,5,1,1
50864128,0.99,9,9,4.0,2.5,0,1,38,0,1,1
72098816,0.0,6975,1013,7.0,4.0,0,0,40,5,1,1
33927168,0.0,213,152,7.0,4.0,2,0,43,3,16,1
161162240,0.0,47949,4578,8.0,4.5,0,0,37,5,11,1
151986176,0.99,120,1,7.0,5.0,0,4,37,5,2,1
30148608,0.0,9,0,8.0,0.0,0,4,37,0,2,1
215654400,0.0,816,8,5.0,3.5,0,1,38,1,1,1
680251392,0.0,818,89,7.0,4.0,2,0,38,5,11,1
13450240,0.0,20943,1562,7.0,2.5,3,1,37,4,20,1
239047680,2.99,1390,202,8.0,5.0,1,0,37,5,11,1
341243904,2.99,1049,9,8.0,4.0,0,0,38,1,1,1
151153664,0.0,9635,0,8.0,0.0,0,4,37,5,1,1
802975744,2.99,1159,660,7.0,3.5,2,0,37,5,0,1
138166272,0.0,933,121,8.0,4.5,0,4,37,5,11,1
137282560,0.0,46384,3041,8.0,4.5,0,0,38,5,7,1
1814528,0.99,0,0,0.0,0.0,0,4,38,2,2,1
131605504,0.0,0,0,0.0,0.0,0,4,37,4,1,1
105910272,1.99,3,3,9.0,5.0,0,0,40,5,10,0
77717504,0.0,0,0,0.0,0.0,3,4,37,0,2,1
146343936,0.0,6079,357,8.0,4.5,0,0,37,5,12,1
78735360,0.0,45320,7896,8.0,4.5,0,3,37,3,1,1
52578304,0.99,247,165,9.0,5.0,0,0,38,4,1,1
393954304,0.0,87898,8763,8.0,5.0,0,0,43,5,18,1
370935808,3.99,2833,611,9.0,5.0,1,0,38,5,11,1
545665024,0.0,629,193,7.0,4.5,0,0,37,5,1,1
53106688,0.0,44,38,4.0,2.5,0,1,38,0,1,1
37310464,2.99,18107,18107,8.0,4.5,2,0,43,5,1,1
312962048,2.99,10132,2143,9.0,4.5,1,0,38,5,11,1
2245948416,0.0,29918,1401,8.0,4.5,2,0,39,5,12,1
54643712,0.0,4429,432,8.0,4.5,0,1,37,5,13,1
10219520,1.99,106,100,8.0,4.5,0,0,38,4,1,1
94069760,0.0,6624,12,7.0,4.5,2,0,40,5,1,1
29444096,0.0,485,34,6.0,2.0,3,4,37,3,1,1
491360256,2.99,300,32,8.0,4.0,1,0,38,5,1,1
185079808,0.0,78,0,6.0,0.0,0,4,37,3,22,1
94068736,0.0,222,16,8.0,5.0,0,4,37,5,14,1
395749376,0.99,36,4,7.0,4.0,0,0,37,5,1,1
420882432,1.99,10,10,3.0,2.0,0,0,37,5,1,1
103986176,0.0,28361,681,8.0,4.5,0,0,40,5,6,1
267043840,9.99,166,11,6.0,3.5,2,0,24,5,1,1
211459072,4.99,2074,32,8.0,4.5,0,0,40,5,11,1
555175936,6.99,71,71,8.0,4.5,1,0,24,5,3,1
555134976,2.99,17,17,7.0,4.0,1,0,38,0,3,1
147761152,0.99,3939,5,7.0,4.0,2,0,37,5,1,1
18336768,0.0,0,0,0.0,0.0,0,2,37,5,2,1
148776960,0.0,10871,37,7.0,4.0,2,0,37,5,1,1
92841984,0.0,768,32,5.0,1.5,0,4,37,5,1,1
126418944,0.99,171,44,8.0,4.0,0,0,38,5,1,1
18669568,0.0,0,0,0.0,0.0,0,0,38,5,2,1
97043456,1.99,513,28,8.0,4.0,0,0,38,5,11,1
112056320,2.99,1858,346,8.0,4.5,0,2,39,5,18,1
78435328,0.0,3018,141,3.0,1.5,0,4,37,3,2,1
34856960,0.99,1,1,9.0,5.0,1,0,38,4,2,1
21561344,0.99,52,52,1.0,1.0,0,0,43,0,1,1
171243520,0.0,3220,35,8.0,4.5,0,0,37,5,3,1
99231744,1.99,91,23,8.0,4.5,0,3,37,5,13,1
8593408,0.99,1,1,5.0,3.0,0,1,38,2,1,1
17748992,0.99,0,0,0.0,0.0,0,4,37,4,2,1
106881024,0.99,837,837,8.0,4.5,1,0,43,5,1,1
127668224,0.99,2781,2499,7.0,4.0,1,0,43,5,1,1
320951296,0.0,313,34,8.0,4.0,0,0,38,5,1,1
100124672,0.0,5693,476,4.0,4.0,2,1,37,5,1,1
156360704,0.99,327,327,8.0,4.5,1,0,40,5,1,1
157344768,0.0,23910,7,8.0,3.5,1,0,38,5,20,1
554023936,2.99,14,0,4.0,0.0,0,2,24,5,1,1
122186752,0.0,7,0,2.0,0.0,0,4,37,1,4,1
186679296,0.0,7646,46,7.0,4.0,3,0,38,5,1,1
101302272,0.0,168,2,6.0,4.5,0,0,38,5,11,1
16304128,0.0,0,0,0.0,0.0,2,4,40,5,2,1
45465600,0.0,53,2,3.0,1.0,0,4,37,5,11,1
85620736,0.0,0,0,0.0,0.0,0,4,37,0,2,1
75785216,0.0,115,0,8.0,0.0,0,4,37,4,17,1
131406848,0.0,50,0,6.0,0.0,0,2,37,5,1,1
485908480,0.0,84,0,4.0,0.0,2,0,40,5,1,1
2634030080,2.99,863,211,6.0,3.5,0,0,37,5,1,1
72448000,4.99,424,20,7.0,4.5,1,0,40,5,8,1
74174464,0.0,5834,131,8.0,4.5,1,0,38,5,8,1
187652096,0.0,3629,46,8.0,4.5,2,0,38,5,7,1
20352000,0.0,0,0,0.0,0.0,0,4,38,0,2,1
1084654592,4.99,1394,439,6.0,4.0,0,0,37,4,8,1
63974400,59.99,100,4,7.0,4.5,0,4,37,5,12,1
9056256,0.99,3,3,2.0,1.5,2,1,38,0,1,1
68760576,0.0,228,190,4.0,2.5,0,1,37,5,1,1
118829056,4.99,259,3,9.0,4.0,1,0,40,0,1,1
191596544,0.0,247,0,6.0,0.0,0,0,24,5,12,1
107995136,1.99,106,4,8.0,4.0,1,0,37,5,3,1
83590144,1.99,181,25,6.0,3.5,0,0,40,5,10,1
48007168,0.0,895,1,5.0,1.0,0,4,37,0,1,1
24176640,0.0,94,7,3.0,1.0,0,4,37,5,5,1
16631808,4.99,249,3,6.0,3.5,0,3,37,1,15,1
318803968,0.0,0,0,0.0,0.0,0,0,40,5,1,1
8497152,0.99,0,0,0.0,0.0,0,3,37,0,2,1
103760896,0.0,110,9,7.0,4.0,2,0,40,5,9,1
6208512,3.99,820,26,7.0,4.5,0,4,37,5,2,1
212642816,0.0,1238,36,7.0,4.0,3,0,37,5,1,1
39852032,0.99,0,0,0.0,0.0,0,4,38,0,1,1
177752064,0.0,5,0,5.0,0.0,0,0,40,5,2,1
27722752,0.99,1333,372,8.0,4.5,1,0,38,5,1,1
72011776,0.0,131,16,5.0,2.0,3,4,37,4,1,1
104709120,0.0,89,13,7.0,3.5,3,0,37,0,1,1
171291648,3.99,481,2,7.0,2.5,0,0,38,5,1,1
2414573568,4.99,1250,141,8.0,4.5,2,0,33,5,1,1
104480768,0.99,263,231,7.0,4.5,1,0,43,5,1,1
466039808,2.99,205,3,7.0,3.0,0,0,38,4,1,1
38242304,0.0,0,0,0.0,0.0,3,0,37,0,1,1
106823680,0.99,71,71,8.0,4.5,3,1,38,0,1,1
70754304,0.0,1147,1147,8.0,4.5,2,0,39,5,1,1
24551424,0.0,2018,106,7.0,3.0,0,0,38,3,1,1
180995072,0.0,122,6,8.0,4.5,0,0,37,5,1,1
150040576,0.0,1170,0,7.0,0.0,0,0,38,5,1,1
1738707968,0.0,114475,1265,8.0,4.5,3,0,39,5,13,1
150786048,0.0,4276,4,7.0,2.5,2,0,38,5,16,1
26204160,0.0,0,0,0.0,0.0,3,4,37,0,2,1
52049920,0.99,7863,99,9.0,4.0,0,4,37,0,12,1
2386132992,0.0,2793,71,8.0,4.5,0,0,37,5,6,1
121899008,0.0,3896,251,8.0,5.0,2,3,37,0,11,1
203396096,0.0,9006,216,8.0,5.0,0,4,37,5,1,1
138006528,0.99,476,476,7.0,4.0,1,0,40,5,1,1
1176809472,6.99,243,243,8.0,4.5,1,0,24,5,11,1
403729408,0.99,18,4,6.0,3.0,0,0,37,4,5,1
97912832,24.99,498,29,8.0,5.0,0,4,37,5,7,1
80953344,0.99,258,172,7.0,4.0,0,0,38,5,16,1
42460160,0.0,0,0,0.0,0.0,0,1,40,3,2,1
135152640,2.99,442,42,8.0,5.0,0,3,37,0,19,1
96060416,0.0,0,0,0.0,0.0,2,4,37,5,1,1
112683008,0.0,494,0,7.0,0.0,3,0,40,5,1,1
205928448,1.99,445,294,7.0,4.0,0,2,40,4,20,1
261428224,0.0,853,176,8.0,4.0,0,2,40,4,15,1
111419392,0.0,397,52,6.0,4.0,0,4,37,0,10,1
10961920,0.0,6683,6051,8.0,4.5,1,2,37,5,1,1
128664576,4.99,7824,458,8.0,4.5,1,0,38,5,19,1
1595742208,4.99,57,8,7.0,4.0,2,0,40,5,1,1
85582848,0.0,631,44,2.0,1.5,0,3,37,0,22,1
147526656,2.99,1461,79,8.0,5.0,2,0,37,5,1,1
383136768,0.0,91,30,4.0,2.5,1,0,26,5,1,1
92751872,1.99,3542,38,8.0,4.5,2,0,40,5,10,1
28614656,0.0,16674,3641,8.0,4.5,0,0,40,5,1,1
98627584,1.99,88,50,6.0,3.5,2,3,37,0,1,1
120344576,0.0,104502,20813,8.0,4.0,0,0,40,4,1,1
163222528,0.0,6570,152,8.0,4.5,0,0,38,5,1,1
36737024,0.0,0,0,0.0,0.0,0,0,40,4,1,1
10363904,0.0,0,0,0.0,0.0,3,1,38,3,1,1
71397376,1.99,2582,568,8.0,5.0,0,3,37,5,11,1
116492288,0.0,5362,796,7.0,4.0,1,0,40,4,4,1
99465216,0.0,14744,2178,8.0,4.5,0,3,37,5,13,1
244306944,0.0,14592,1085,8.0,4.5,0,0,40,5,18,1
18546688,0.0,3694,3041,9.0,5.0,0,3,37,0,1,1
57243648,2.99,1536,9,7.0,3.5,0,4,37,0,11,1
185139200,0.0,32807,178,6.0,4.5,0,4,37,5,58,1
19456000,1.99,42,26,7.0,4.0,1,0,43,5,1,1
73953280,19.99,36,7,7.0,2.5,0,4,25,3,1,1
1637367808,14.99,0,0,0.0,0.0,2,0,40,0,1,0
223045632,0.99,919,12,8.0,5.0,0,0,37,4,8,1
111026176,0.0,22,6,8.0,4.5,0,0,38,5,2,1
64729088,0.0,849,61,8.0,4.0,0,3,38,5,14,1
8663040,4.99,284,275,6.0,3.5,0,1,38,0,1,1
243789824,0.0,403,66,6.0,3.5,0,0,37,5,1,1
1881128960,2.99,346,346,7.0,4.0,3,0,38,4,1,1
168207360,0.0,550,2,8.0,3.5,3,4,37,5,3,1
183342080,0.0,20911,142,8.0,4.5,1,0,38,5,13,1
22730752,0.0,1246,9,7.0,4.0,2,4,37,3,1,1
169523200,0.0,107,102,6.0,3.5,0,0,37,5,1,1
38349824,2.99,703,39,9.0,5.0,2,0,38,4,11,1
56961024,0.0,16,0,7.0,0.0,3,4,38,0,1,1
33991680,4.99,32,2,8.0,5.0,0,4,37,5,4,1
485670912,1.99,38,17,6.0,4.0,0,2,26,5,1,1
45358080,1.99,643,133,8.0,4.5,0,4,37,5,1,1
60797952,0.0,0,0,0.0,0.0,0,4,37,0,0,1
107235328,0.0,1035,6,8.0,4.5,0,3,37,0,15,1
21727232,0.0,2816,37,7.0,3.5,0,0,37,4,1,1
122327040,0.99,323,323,8.0,4.5,1,0,43,5,1,1
57066496,0.0,0,0,0.0,0.0,0,0,38,0,1,1
175461376,0.0,751,16,5.0,4.0,0,0,40,5,1,1
310361088,0.0,334,24,7.0,4.5,0,0,37,5,11,1
373496832,0.0,8,0,7.0,0.0,3,0,38,5,1,1
153575424,2.99,138,99,8.0,4.5,2,0,38,4,1,1
11715584,0.99,1754,684,7.0,4.0,0,3,40,5,1,1
36985856,0.0,1533,17,7.0,4.0,0,0,38,5,11,1
127147008,0.0,12,1,7.0,2.0,2,0,40,5,0,1
1126400,0.99,52,2,7.0,5.0,0,0,37,4,1,1
17254400,0.0,1588,40,6.0,3.5,3,1,38,1,1,1
1591455744,6.99,90,15,7.0,3.5,1,0,24,5,4,1
126493696,0.99,67,1,8.0,1.0,0,4,37,0,1,1
140282880,0.0,17,0,9.0,0.0,2,0,40,5,1,1
3767296,2.99,424,2,2.0,4.5,3,4,37,2,2,1
66228224,0.0,33282,286,8.0,4.5,0,0,37,5,14,1
113618944,0.0,3242,765,8.0,4.5,0,0,40,5,1,1
81897472,0.0,234,17,6.0,4.5,1,0,37,5,1,1
20520960,1.99,51,43,6.0,3.5,2,1,40,2,1,1
120219648,0.0,13345,2788,9.0,5.0,3,4,37,5,1,1
43565056,1.99,2272,2150,8.0,4.5,0,0,40,5,13,1
33284096,0.99,2114,178,8.0,4.5,0,0,38,5,6,1
249597952,0.0,48694,7168,8.0,4.5,0,0,40,5,1,1
14761984,0.0,5660,1036,8.0,4.5,0,0,38,5,2,1
83817472,0.0,20147,381,8.0,4.5,2,0,37,5,1,1
1350787072,0.0,20906,433,8.0,4.5,1,0,38,5,15,1
16435200,2.99,12,0,2.0,0.0,0,4,37,0,4,1
93304832,0.0,22792,1563,8.0,3.5,0,4,37,5,31,1
169730048,0.0,91,91,5.0,3.0,1,0,38,5,1,1
47482880,2.99,253,140,9.0,5.0,2,0,38,5,1,1
76611584,0.99,959,150,9.0,5.0,0,0,40,5,1,1
55131136,7.99,39,0,6.0,0.0,0,4,37,5,13,1
104660992,2.99,539,166,8.0,4.5,0,0,38,4,5,1
306997248,0.0,251,59,7.0,4.0,2,1,37,0,1,1
270143488,0.0,947,172,7.0,4.5,0,0,38,5,15,1
1114858496,4.99,308,117,6.0,3.5,1,0,37,5,1,1
38133760,0.0,635,136,7.0,4.5,0,0,40,4,1,1
51909632,0.0,105,6,6.0,5.0,0,4,37,0,15,1
193829888,0.0,658,1,5.0,5.0,0,1,37,5,1,1
16826368,0.0,17694,72,8.0,4.0,3,4,37,2,1,1
116910080,0.0,88,26,5.0,2.5,1,0,37,5,1,1
402404352,0.0,4333,512,6.0,3.0,0,0,37,5,7,1
1731159040,19.99,627,47,7.0,5.0,2,0,40,5,2,1
2441955328,4.99,6097,190,8.0,5.0,0,0,37,5,11,1
33554432,1.99,0,0,0.0,0.0,0,4,37,5,1,1
137094144,0.0,25834,115,8.0,4.5,2,0,38,5,12,1
89194496,0.0,951,53,7.0,3.0,1,4,37,0,1,1
62336000,0.0,1434,14,4.0,3.0,0,4,37,0,9,1
136425472,3.99,162,162,8.0,4.5,2,0,38,5,2,1
89405440,0.0,0,0,0.0,0.0,0,2,38,5,5,1
125079552,0.0,74,0,8.0,0.0,0,0,38,5,5,1
24799232,0.0,136,11,2.0,1.0,0,1,37,5,1,1
9934848,0.0,2476,6,7.0,4.5,1,4,40,2,1,1
170082304,0.99,482,482,8.0,4.5,1,0,40,5,1,1
118566912,0.0,343,3,7.0,3.0,2,1,25,5,1,1
460804096,2.99,114,42,8.0,4.5,0,0,38,5,21,1
18604032,5.99,2,2,9.0,5.0,1,1,38,0,0,1
190766080,2.99,95,38,8.0,4.0,1,0,40,5,8,1
85696512,3.99,39,39,7.0,4.0,2,0,38,5,2,1
170371072,0.0,28900,7165,8.0,4.5,0,0,38,5,1,1
319692800,0.0,2636,11,7.0,4.0,1,0,37,5,11,1
142512128,0.0,60360,6551,9.0,4.5,0,0,38,5,1,1
95862784,0.99,250,56,7.0,4.0,2,0,43,5,1,1
97374208,0.0,230,85,6.0,4.0,0,0,40,5,12,1
98574336,0.99,3746,793,8.0,5.0,0,0,37,5,1,1
783700992,0.0,9287,41,8.0,4.5,2,0,37,5,1,1
14828544,2.99,5969,41,7.0,4.0,0,0,37,5,1,1
73926656,0.0,2830,1201,9.0,5.0,1,0,38,5,1,1
240062464,0.0,3366,476,7.0,4.5,1,0,40,5,1,1
10053632,0.0,0,0,0.0,0.0,0,0,38,0,3,1
110213120,0.0,1664,49,8.0,4.5,2,0,38,4,31,1
115761152,0.0,707,111,7.0,3.5,0,0,43,5,7,1
31550464,1.99,167,55,8.0,4.5,0,4,38,3,1,1
102760448,1.99,714,679,8.0,4.5,0,0,37,4,8,1
69615616,0.0,94,9,6.0,3.5,0,2,40,5,5,1
100126720,3.99,135,76,8.0,4.5,2,0,40,5,4,1
57446400,3.99,4913,57,8.0,4.5,2,4,37,5,1,1
55532544,0.0,8,0,9.0,0.0,1,0,38,0,2,1
87120896,2.99,21,9,5.0,2.5,0,4,38,5,2,1
251610112,0.0,439,4,7.0,3.5,2,0,38,5,10,1
173849600,0.0,20911,1110,8.0,4.5,0,0,38,5,1,1
719419392,0.99,40,3,7.0,5.0,1,0,37,5,1,1
18935808,0.99,19,13,7.0,4.0,0,3,43,5,5,1
761856,0.99,15,5,8.0,3.0,0,4,38,0,1,1
208705536,4.99,48,4,7.0,3.5,1,0,37,5,10,1
107164672,0.0,14123,91,8.0,4.5,0,0,38,5,11,1
160215040,0.0,88742,1145,9.0,5.0,0,3,37,5,75,1
50743296,0.0,0,0,0.0,0.0,0,0,38,3,3,1
140515328,0.0,147,40,7.0,4.0,0,0,37,5,1,1
16692224,0.0,875,12,7.0,4.5,0,0,37,5,1,1
121370624,0.0,944,24,7.0,4.0,1,0,38,5,1,1
123353088,0.99,380,12,8.0,5.0,3,0,38,1,1,1
150988800,0.0,14505,12,8.0,5.0,0,0,37,5,11,1
450259968,4.99,118,43,7.0,4.0,1,0,40,5,1,1
55441408,0.0,27,2,8.0,5.0,0,0,38,0,5,1
100392960,0.0,80058,444,9.0,5.0,0,0,37,0,1,1
28156928,0.0,439,89,4.0,3.0,3,1,37,0,1,1
221495296,0.0,16948,26,8.0,4.5,0,0,37,5,22,1
51837952,0.0,0,0,0.0,0.0,0,4,37,0,3,1
66332672,3.99,2279,229,8.0,4.5,0,4,37,0,26,1
112745472,0.0,129,86,8.0,4.5,0,0,37,5,1,1
110811136,0.0,806,46,8.0,4.5,0,0,38,5,1,1
123984896,0.0,1976,132,8.0,4.5,0,0,37,5,11,1
175003648,1.99,5508,730,8.0,4.5,1,0,38,5,1,1
200281088,3.99,43,15,7.0,4.5,0,0,37,5,1,1
18051072,5.99,0,0,0.0,0.0,0,4,37,1,2,1
256222208,0.0,1627,60,8.0,5.0,0,0,38,5,11,1
190360576,0.0,150,16,8.0,5.0,0,4,37,5,1,1
47905792,0.0,0,0,0.0,0.0,3,4,37,0,2,1
94220288,0.0,20,20,2.0,1.5,0,0,40,5,1,1
88667136,0.0,247,48,7.0,4.5,0,4,37,5,1,1
168889344,0.0,0,0,0.0,0.0,2,0,40,1,2,1
250080256,0.0,19776,105,8.0,4.5,1,0,40,5,17,1
58332160,0.0,914,0,8.0,0.0,0,0,38,5,3,1
58019840,3.99,336,272,8.0,4.5,0,2,43,4,5,1
91650048,0.0,1601,502,8.0,4.5,0,4,37,5,13,1
1614744576,0.0,430,41,8.0,4.5,1,0,37,5,7,1
19547136,0.0,0,0,0.0,0.0,0,0,38,0,7,1
1215169536,4.99,452,211,8.0,4.5,1,0,38,5,1,1
142140416,1.99,560,80,7.0,4.5,0,0,40,5,1,1
150025216,0.0,2102,460,4.0,3.0,0,0,37,5,1,1
13816832,2.99,0,0,0.0,0.0,0,4,40,1,5,1
188807168,2.99,1872,30,8.0,5.0,0,3,37,5,12,1
87649280,6.99,1032,132,6.0,3.0,0,4,38,0,1,1
101882880,0.0,1538,17,7.0,4.5,2,4,37,4,34,1
52610048,0.99,0,0,0.0,0.0,3,4,40,0,2,1
38805504,0.0,199,199,7.0,4.0,1,0,43,3,16,0
77583360,0.0,23,4,8.0,4.0,0,4,37,0,1,1
12034048,0.0,4903,497,8.0,4.5,0,0,40,3,1,1
95298560,29.99,338,97,8.0,4.5,0,4,24,5,31,1
113778688,2.99,399,349,9.0,5.0,0,0,40,5,1,1
42187776,0.99,813,96,8.0,4.5,0,4,37,5,9,1
102996992,0.0,1,1,1.0,1.0,0,4,38,5,1,1
30010368,2.99,14,0,5.0,0.0,0,0,37,5,5,1
729790464,0.0,1498,166,7.0,4.5,1,0,38,4,1,1
55869440,0.0,1253,17,7.0,2.5,2,0,37,4,25,1
133889024,0.0,3116,147,8.0,5.0,1,4,37,5,1,1
13437952,0.0,213,9,6.0,3.0,0,4,37,0,1,1
136356864,0.0,1,1,9.0,5.0,0,0,38,5,4,1
142196736,0.0,7969,97,8.0,4.5,1,0,38,5,8,1
114266112,2.99,335,185,8.0,4.5,2,0,40,5,1,1
549847040,0.0,1,1,1.0,1.0,1,0,38,0,1,1
441390080,0.0,9,0,7.0,0.0,0,2,38,5,1,1
9355264,0.0,12616,2397,8.0,4.5,0,3,37,0,27,1
114073600,2.99,117,1,7.0,4.0,2,0,37,5,1,1
420385792,0.0,40446,246,7.0,4.5,0,0,37,5,1,1
60604416,9.99,228,107,5.0,2.5,0,4,38,4,7,1
30650368,1.99,917,158,8.0,5.0,0,0,37,5,9,1
161444864,0.99,135,1,8.0,5.0,0,0,38,5,1,1
52166656,0.0,0,0,0.0,0.0,0,0,40,5,4,1
95245312,0.0,0,0,0.0,0.0,0,0,38,5,1,1
148738048,0.0,108,108,6.0,3.5,1,0,38,5,8,1
98312192,0.0,1,1,9.0,5.0,1,0,40,5,2,1
120110080,0.0,2528,80,8.0,4.5,0,4,37,5,1,1
105525248,6.99,130,7,8.0,4.0,0,3,37,5,10,1
243791872,0.0,599,180,8.0,4.5,1,0,38,5,8,1
190799872,0.0,5697,684,8.0,4.5,0,0,37,5,7,1
29434880,0.0,325,20,6.0,3.5,0,0,40,2,1,1
120923136,0.0,249,0,8.0,0.0,0,0,37,3,12,1
71931904,0.0,36414,32,8.0,4.5,1,0,40,5,1,1
408956928,4.99,3035,159,7.0,4.5,2,0,40,5,1,1
335666176,0.0,1944,13,7.0,3.5,0,0,37,5,12,1
150372352,0.0,737,8,6.0,4.0,2,0,38,5,12,1
170766336,0.99,1892,1574,8.0,4.5,1,0,40,5,1,1
306733056,0.0,3248,217,8.0,4.5,0,0,38,5,13,1
40808448,3.99,184,4,8.0,5.0,1,0,40,3,1,1
151109632,0.0,16116,151,8.0,4.5,3,0,38,5,12,1
66277376,0.0,6,3,9.0,5.0,2,4,37,0,1,1
160539648,0.99,978,117,8.0,4.5,2,0,37,5,10,1
117735424,0.0,41,12,7.0,4.0,0,0,38,5,1,1
790288384,0.0,3634,14,7.0,4.0,3,0,37,5,12,1
478513152,0.0,694,213,8.0,4.5,0,0,38,5,14,1
600293376,2.99,80,22,7.0,4.5,0,1,40,5,8,1
65225728,0.0,5655,375,8.0,4.5,0,0,37,5,1,1
84405248,1.99,553,452,7.0,4.0,0,0,40,4,1,1
966435840,3.99,148,54,8.0,4.5,0,0,43,5,1,1
89121792,0.0,4919,12,8.0,4.5,1,0,37,4,1,1
28518400,0.0,320,68,6.0,3.5,1,4,37,3,1,1
207793152,3.99,431,46,8.0,4.5,1,0,37,5,1,1
21928960,14.99,27,3,7.0,3.5,0,4,38,3,4,1
93091840,1.99,253,5,2.0,2.0,3,4,37,5,2,1
574139392,0.0,21016,1124,8.0,4.5,3,0,37,5,1,1
21389312,0.99,2318,397,8.0,4.5,0,0,40,5,12,1
119513088,0.0,2232,1066,8.0,4.5,0,0,40,5,1,1
18927616,0.0,2496,2374,8.0,4.5,0,4,38,5,31,1
454002688,0.99,18,18,4.0,2.5,1,0,37,5,1,1
130527232,2.99,444,4,7.0,2.5,0,0,38,5,3,1
178203648,4.99,85,81,8.0,4.5,0,2,38,5,1,1
1165103104,0.0,3960,90,7.0,4.0,2,0,37,5,15,1
41041920,0.0,7477,18,4.0,2.0,3,1,37,5,1,1
1176644608,4.99,6431,166,9.0,5.0,1,0,37,5,10,1
119345152,2.99,31,7,8.0,3.5,0,2,38,5,1,1
291126272,0.0,785,52,8.0,4.0,1,0,37,5,1,1
445100032,4.99,88,12,5.0,4.0,1,0,25,5,12,1
230836224,0.0,115,20,8.0,4.5,3,0,37,5,1,1
87481344,0.0,5645,1563,7.0,4.5,0,0,40,5,9,1
518226944,3.99,169,46,8.0,4.0,2,0,40,5,1,1
175301632,2.99,13,3,6.0,2.5,0,2,38,5,11,1
26438656,0.0,18821,96,8.0,5.0,0,0,37,4,1,1
105950208,3.99,719,145,7.0,4.0,0,0,40,5,1,1
3115008,0.0,0,0,0.0,0.0,0,4,38,0,2,1
13418496,19.99,651,88,8.0,4.0,0,4,37,5,1,1
433222656,0.0,9,0,5.0,0.0,0,0,40,4,1,1
91374592,1.99,97,5,7.0,5.0,0,3,37,5,1,1
320819200,0.0,0,0,0.0,0.0,2,0,38,0,2,1
199975936,0.0,6,1,8.0,2.0,0,2,24,4,2,1
98314240,0.0,968,106,8.0,4.5,0,0,38,5,1,1
103305216,0.0,4371,1081,8.0,4.5,0,0,38,5,1,1
236545024,2.99,1580,66,9.0,4.5,2,0,37,5,11,1
155984896,0.0,149,14,7.0,4.0,1,0,37,5,10,1
108550144,0.0,6062,17,6.0,4.0,0,4,37,3,34,1
25895936,0.0,32020,192,9.0,4.0,0,0,38,2,1,1
98941952,0.0,2091,40,8.0,4.0,0,0,38,5,11,1
63872000,0.0,555,105,7.0,4.5,2,4,37,0,1,1
168663040,2.99,447,116,5.0,1.5,0,0,38,5,1,1
46342144,0.0,520,8,7.0,2.0,0,4,37,5,1,1
115112960,0.0,3987,72,8.0,5.0,0,3,37,0,13,1
86094848,0.0,11,0,6.0,0.0,2,4,38,4,2,1
